id,id_user,stat_sus,update_time,longitude,latitude,longitude_user,latitude_user,mean_vertical,std_dev_vertical,mean_horizontal,std_dev_horizontal,accuracy
160,AdamNaFonieJacka,-2,1644413277843,19.916233,50.058834,19.91625,50.05882,-42.88958,0.27160,19.59730,0.30641,9.65
161,AdamNaFonieJacka,-2,1644413306532,19.916233,50.059017,19.91626,50.05902,-42.90137,0.30534,20.17108,0.39463,9.65
162,AdamNaFonieJacka,-2,1644413344036,19.916233,50.059204,19.91625,50.05918,-43.18556,0.27499,19.80964,0.69177,9.65
163,AdamNaFonieJacka,-2,1644413386651,19.916233,50.059391,19.91626,50.05938,-43.37666,0.35431,19.10917,0.21730,9.65
164,AdamNaFonieJacka,-2,1644413438868,19.916233,50.059578,19.91623,50.05958,-43.48197,0.39818,19.21205,0.22487,9.65
165,AdamNaFonieJacka,-2,1644413487019,19.916233,50.059765,19.91626,50.05972,-43.37074,0.22162,19.48285,0.22860,9.65
166,AdamNaFonieJacka,-2,1644413541483,19.916233,50.059952,19.91626,50.05993,-43.30764,0.23496,19.71020,0.29264,9.65
167,AdamNaFonieJacka,-2,1644413570745,19.916233,50.060135,19.91622,50.06013,-43.26297,0.33385,19.60300,0.32465,9.65
168,AdamNaFonieJacka,-2,1644413631537,19.916233,50.060322,19.91626,50.06031,-43.97165,0.37908,19.91716,0.34571,10.72
169,AdamNaFonieJacka,-2,1644413869187,19.915951,50.058273,19.91596,50.05828,-43.00781,0.16385,19.14987,0.29775,3.22
170,AdamNaFonieJacka,-2,1644413903976,19.915951,50.058460,19.91596,50.05848,-43.10035,0.26108,20.12519,0.49470,9.65
171,AdamNaFonieJacka,-2,1644413936793,19.915951,50.058647,19.91596,50.05868,-43.19283,0.32641,20.04954,0.45723,9.65
172,AdamNaFonieJacka,-2,1644413955734,19.915951,50.058834,19.91597,50.05884,-43.16912,0.46516,19.95793,0.30440,10.72
173,AdamNaFonieJacka,-2,1644413997402,19.915951,50.059017,19.91595,50.05901,-44.07473,0.37928,18.15768,0.49684,9.65
174,AdamNaFonieJacka,-2,1644414027328,19.915951,50.059204,19.91595,50.05919,-42.77943,0.46393,21.01418,0.98177,9.65
175,AdamNaFonieJacka,-2,1644414068688,19.915951,50.059391,19.91592,50.05941,-43.22129,0.31987,19.43462,0.25939,9.65
176,AdamNaFonieJacka,-2,1644414121859,19.915951,50.059578,19.91597,50.05955,-43.23660,0.33946,19.57405,0.33800,9.65
177,AdamNaFonieJacka,-2,1644414157601,19.915951,50.059765,19.91598,50.05973,-42.95108,0.27579,19.87156,0.32489,9.65
178,AdamNaFonieJacka,-2,1644414196306,19.915951,50.059952,19.91598,50.05992,-43.37221,0.14714,19.42075,0.28093,9.65
179,AdamNaFonieJacka,-2,1644414254346,19.915951,50.060135,19.91594,50.06012,-43.23663,0.42110,19.61655,0.44838,9.65
180,AdamNaFonieJacka,-2,1644414299716,19.915951,50.060322,19.91595,50.06032,-43.76192,0.28957,19.72403,0.39758,9.65
181,AdamNaFonieJacka,-2,1644415392283,19.915665,50.058273,19.91566,50.05830,-43.44310,0.30083,22.17201,0.44642,4.29
182,AdamNaFonieJacka,-2,1644415457932,19.915665,50.058460,19.91564,50.05849,-43.90146,0.27300,18.00906,0.14630,12.86
183,AdamNaFonieJacka,-2,1644415495701,19.915665,50.058647,19.91564,50.05863,-43.57259,0.29195,17.92305,0.35939,10.72
184,AdamNaFonieJacka,-2,1644415538911,19.915665,50.058834,19.91561,50.05884,-44.10987,0.13957,16.52314,0.28702,11.79
185,AdamNaFonieJacka,-2,1644415572738,19.915665,50.059017,19.91563,50.05900,-43.52196,0.24794,16.60752,0.79097,10.72
186,AdamNaFonieJacka,-2,1644415619977,19.915665,50.059204,19.91565,50.05920,-43.83039,0.35996,14.90242,0.20885,11.79
187,AdamNaFonieJacka,-2,1644415718441,19.915665,50.059391,19.91568,50.05938,-44.65163,0.24699,19.23915,0.27417,9.65
188,AdamNaFonieJacka,-2,1644415767936,19.915665,50.059578,19.91564,50.05956,-44.65548,0.32325,19.14464,0.17337,10.72
189,AdamNaFonieJacka,-2,1644415805688,19.915665,50.059765,19.91571,50.05973,-44.58099,0.17493,19.10631,0.24426,11.79
190,AdamNaFonieJacka,-2,1644415929795,19.915665,50.059952,19.91571,50.05993,-44.25970,0.20147,19.37915,0.19225,9.65
191,AdamNaFonieJacka,-2,1644415994135,19.915665,50.060135,19.91570,50.06009,-44.12121,0.19221,19.65466,0.34739,10.72
192,AdamNaFonieJacka,-2,1644416038639,19.915665,50.060322,19.91564,50.06031,-44.56140,0.24948,19.31334,0.24990,10.72
193,AdamNaFonieJacka,-2,1644416110108,19.915665,50.060509,19.91566,50.06047,-47.52668,0.19651,24.30146,0.33298,11.79
194,AdamNaFonieJacka,-2,1644416475830,19.915380,50.058090,19.91539,50.05811,-42.50193,0.15252,20.60475,0.40051,3.22
195,AdamNaFonieJacka,-2,1644506755994,19.915380,50.058273,19.91537,50.05829,-43.65697,4.65148,19.40438,2.06309,9.65
196,AdamNaFonieJacka,-2,1644506797930,19.915380,50.058460,19.91534,50.05849,-44.30528,0.16244,19.16931,0.30848,9.65
197,AdamNaFonieJacka,-2,1644506827336,19.915380,50.058647,19.91542,50.05865,-43.96516,0.34735,19.86227,0.68156,9.65
198,AdamNaFonieJacka,-2,1644506864304,19.915380,50.058834,19.91544,50.05882,-44.27438,0.35781,19.22743,0.28464,9.65
199,AdamNaFonieJacka,-2,1644506920951,19.915380,50.059017,19.91536,50.05906,-44.21905,0.21010,19.39896,0.37983,9.65
200,AdamNaFonieJacka,-2,1644506996305,19.915380,50.059204,19.91536,50.05915,-44.16508,0.21964,19.16838,0.11665,9.65
201,AdamNaFonieJacka,-2,1644507024702,19.915380,50.059391,19.91541,50.05939,-43.81907,0.50639,20.53311,1.00370,9.65
